NAICS_6_Digit,NAICS_6_Title,NAICS_8_Digit,NAICS_8_Title,Differentiation_Criteria_8,Description_8,NAICS_10_Digit,NAICS_10_Title,Differentiation_Criteria_10,Description_10
111130,Dry Pea and Bean Farming,11113006,Organic Pulse Crop Farming,Production Method,Farms growing organic certified dry peas beans or lentils,1111300603,Organic Pulse Crop Farming - Large-Scale (500+ acres),Farm Size,Farms growing organic certified dry peas beans or lentils Large organic operations over 500 acres with national distribution.
111130,Dry Pea and Bean Farming,11113006,Organic Pulse Crop Farming,Production Method,Farms growing organic certified dry peas beans or lentils,1111300604,Organic Pulse Crop Farming - Regenerative/Biodynamic,Production Method,Farms growing organic certified dry peas beans or lentils Advanced organic practices including biodynamic or regenerative agriculture.
111130,Dry Pea and Bean Farming,11113006,Organic Pulse Crop Farming,Production Method,Farms growing organic certified dry peas beans or lentils,1111300605,Organic Pulse Crop Farming - Direct-to-Consumer,Market Channel,"Farms growing organic certified dry peas beans or lentils Organic farms selling primarily through CSA, farmers markets, or farm stands."
111130,Dry Pea and Bean Farming,11113007,Specialty Pulse Crop Farming,Market Segment,Farms growing specialty or heirloom varieties of dry peas and beans,1111300701,Specialty Pulse Crop Farming - Boutique Production,Scale,Farms growing specialty or heirloom varieties of dry peas and beans Small-batch specialty production for premium markets.
111130,Dry Pea and Bean Farming,11113007,Specialty Pulse Crop Farming,Market Segment,Farms growing specialty or heirloom varieties of dry peas and beans,1111300702,Specialty Pulse Crop Farming - Export-Focused,Market Channel,Farms growing specialty or heirloom varieties of dry peas and beans Specialty production focused on international export markets.
111130,Dry Pea and Bean Farming,11113007,Specialty Pulse Crop Farming,Market Segment,Farms growing specialty or heirloom varieties of dry peas and beans,1111300703,Specialty Pulse Crop Farming - Certified/Traceable,Certification Level,Farms growing specialty or heirloom varieties of dry peas and beans Specialty production with premium certifications and full traceability.
111130,Dry Pea and Bean Farming,11113007,Specialty Pulse Crop Farming,Market Segment,Farms growing specialty or heirloom varieties of dry peas and beans,1111300704,Specialty Pulse Crop Farming - Research/Experimental,Production Purpose,"Farms growing specialty or heirloom varieties of dry peas and beans Specialty cultivation for research, variety trials, or new market development."
111140,Wheat Farming,11114001,Hard Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing hard red winter wheat for bread flour,1111400101,Hard Red Winter Wheat Farming - Small Farm (<100 acres),Farm Size,Farms primarily engaged in growing hard red winter wheat for bread flour Small-scale operations under 100 acres.
111140,Wheat Farming,11114001,Hard Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing hard red winter wheat for bread flour,1111400102,Hard Red Winter Wheat Farming - Medium Farm (100-1000 acres),Farm Size,Farms primarily engaged in growing hard red winter wheat for bread flour Medium-sized operations 100-1000 acres.
111140,Wheat Farming,11114001,Hard Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing hard red winter wheat for bread flour,1111400103,Hard Red Winter Wheat Farming - Large Farm (1000+ acres),Farm Size,Farms primarily engaged in growing hard red winter wheat for bread flour Large-scale commercial operations over 1000 acres.
111140,Wheat Farming,11114001,Hard Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing hard red winter wheat for bread flour,1111400104,Hard Red Winter Wheat Farming - Precision Agriculture,Technology Level,"Farms primarily engaged in growing hard red winter wheat for bread flour Operations utilizing GPS, sensors, drones, and precision ag technology."
111140,Wheat Farming,11114001,Hard Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing hard red winter wheat for bread flour,1111400105,Hard Red Winter Wheat Farming - Contract Growing,Business Model,"Farms primarily engaged in growing hard red winter wheat for bread flour Contract production for processors, cooperatives, or major buyers."
111140,Wheat Farming,11114002,Hard Red Spring Wheat Farming,Variety Type,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour,1111400201,Hard Red Spring Wheat Farming - Small Farm (<100 acres),Farm Size,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour Small-scale operations under 100 acres.
111140,Wheat Farming,11114002,Hard Red Spring Wheat Farming,Variety Type,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour,1111400202,Hard Red Spring Wheat Farming - Medium Farm (100-1000 acres),Farm Size,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour Medium-sized operations 100-1000 acres.
111140,Wheat Farming,11114002,Hard Red Spring Wheat Farming,Variety Type,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour,1111400203,Hard Red Spring Wheat Farming - Large Farm (1000+ acres),Farm Size,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour Large-scale commercial operations over 1000 acres.
111140,Wheat Farming,11114002,Hard Red Spring Wheat Farming,Variety Type,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour,1111400204,Hard Red Spring Wheat Farming - Precision Agriculture,Technology Level,"Farms primarily engaged in growing hard red spring wheat for high-protein bread flour Operations utilizing GPS, sensors, drones, and precision ag technology."
111140,Wheat Farming,11114002,Hard Red Spring Wheat Farming,Variety Type,Farms primarily engaged in growing hard red spring wheat for high-protein bread flour,1111400205,Hard Red Spring Wheat Farming - Contract Growing,Business Model,"Farms primarily engaged in growing hard red spring wheat for high-protein bread flour Contract production for processors, cooperatives, or major buyers."
111140,Wheat Farming,11114003,Soft Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour,1111400301,Soft Red Winter Wheat Farming - Small Farm (<100 acres),Farm Size,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour Small-scale operations under 100 acres.
111140,Wheat Farming,11114003,Soft Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour,1111400302,Soft Red Winter Wheat Farming - Medium Farm (100-1000 acres),Farm Size,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour Medium-sized operations 100-1000 acres.
111140,Wheat Farming,11114003,Soft Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour,1111400303,Soft Red Winter Wheat Farming - Large Farm (1000+ acres),Farm Size,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour Large-scale commercial operations over 1000 acres.
111140,Wheat Farming,11114003,Soft Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour,1111400304,Soft Red Winter Wheat Farming - Precision Agriculture,Technology Level,"Farms primarily engaged in growing soft red winter wheat for pastry and cake flour Operations utilizing GPS, sensors, drones, and precision ag technology."
111140,Wheat Farming,11114003,Soft Red Winter Wheat Farming,Variety Type,Farms primarily engaged in growing soft red winter wheat for pastry and cake flour,1111400305,Soft Red Winter Wheat Farming - Contract Growing,Business Model,"Farms primarily engaged in growing soft red winter wheat for pastry and cake flour Contract production for processors, cooperatives, or major buyers."
111140,Wheat Farming,11114004,Hard White Wheat Farming,Variety Type,Farms primarily engaged in growing hard white wheat for Asian noodles and bread,1111400401,Hard White Wheat Farming - Small Farm (<100 acres),Farm Size,Farms primarily engaged in growing hard white wheat for Asian noodles and bread Small-scale operations under 100 acres.
111140,Wheat Farming,11114004,Hard White Wheat Farming,Variety Type,Farms primarily engaged in growing hard white wheat for Asian noodles and bread,1111400402,Hard White Wheat Farming - Medium Farm (100-1000 acres),Farm Size,Farms primarily engaged in growing hard white wheat for Asian noodles and bread Medium-sized operations 100-1000 acres.
111140,Wheat Farming,11114004,Hard White Wheat Farming,Variety Type,Farms primarily engaged in growing hard white wheat for Asian noodles and bread,1111400403,Hard White Wheat Farming - Large Farm (1000+ acres),Farm Size,Farms primarily engaged in growing hard white wheat for Asian noodles and bread Large-scale commercial operations over 1000 acres.
111140,Wheat Farming,11114004,Hard White Wheat Farming,Variety Type,Farms primarily engaged in growing hard white wheat for Asian noodles and bread,1111400404,Hard White Wheat Farming - Precision Agriculture,Technology Level,"Farms primarily engaged in growing hard white wheat for Asian noodles and bread Operations utilizing GPS, sensors, drones, and precision ag technology."
111140,Wheat Farming,11114004,Hard White Wheat Farming,Variety Type,Farms primarily engaged in growing hard white wheat for Asian noodles and bread,1111400405,Hard White Wheat Farming - Contract Growing,Business Model,"Farms primarily engaged in growing hard white wheat for Asian noodles and bread Contract production for processors, cooperatives, or major buyers."
111140,Wheat Farming,11114005,Soft White Wheat Farming,Variety Type,Farms primarily engaged in growing soft white wheat for pastries and crackers,1111400501,Soft White Wheat Farming - Small Farm (<100 acres),Farm Size,Farms primarily engaged in growing soft white wheat for pastries and crackers Small-scale operations under 100 acres.
